,Segm,Voltage,WT
1603,3,1.0145299434661865,10.0
1604,3,0.964214026927948,10.0
1605,3,1.0441399812698364,10.0
1606,3,1.1662700176239014,10.0
1607,3,1.1820600032806396,10.0
1608,3,1.237149953842163,10.0
1609,17,1.460860013961792,10.0
1610,17,1.2022700309753418,10.0
1611,17,0.9121760129928589,10.0
1612,17,1.4608500003814697,10.0
1613,17,1.2822200059890747,10.0
1614,17,0.9906409978866577,10.0
1615,4,0.7858729958534241,10.0
1616,4,0.9445289969444275,10.0
1617,4,0.915681004524231,10.0
1618,4,1.1696100234985352,10.0
1619,4,1.1596499681472778,10.0
1620,3,1.284019947052002,10.0
1621,3,1.248769998550415,10.0
1622,3,1.333109974861145,10.0
1623,3,1.3905600309371948,10.0
1624,3,1.3439199924468994,10.0
1625,17,1.5460699796676636,10.0
1626,17,1.5748000144958496,10.0
1627,17,1.2947299480438232,10.0
1628,17,1.5343300104141235,10.0
1629,17,1.693060040473938,10.0
1630,17,1.7674800157546997,10.0
1631,17,1.4364099502563477,10.0
1632,17,1.6623599529266357,10.0
1633,4,0.774025022983551,10.0
1634,4,0.8396559953689575,10.0
1635,4,1.1009299755096436,10.0
1636,3,1.2938200235366821,10.0
1637,3,1.362969994544983,10.0
1638,3,1.4797799587249756,10.0
1639,17,1.8481899499893188,10.0
1640,17,1.7689399719238281,10.0
1641,17,1.5690200328826904,10.0
1642,17,1.7732599973678589,10.0
1643,17,1.920009970664978,10.0
1644,17,2.003920078277588,10.0
1645,4,1.0058000087738037,10.0
1646,3,1.4809199571609497,10.0
1647,4,1.192870020866394,10.0
1648,4,1.3328200578689575,10.0
1649,3,1.5629899501800537,10.0
1650,3,1.591879963874817,10.0
1651,4,1.5900399684906006,10.0
1652,4,1.38864004611969,10.0
1653,4,1.502709984779358,10.0
1654,4,1.5470199584960938,10.0
1655,4,1.242709994316101,10.0
1656,4,1.2201999425888062,10.0
1657,3,0.8448399901390076,10.0
1658,3,0.7470009922981262,10.0
1659,3,0.6867169737815857,10.0
1660,3,0.696528971195221,10.0
1661,3,0.8557689785957336,10.0
1662,3,0.7244219779968262,10.0
1663,3,0.7487099766731262,10.0
1664,4,1.8270299434661865,10.0
1665,4,1.7576299905776978,10.0
1666,4,1.6719599962234497,10.0
1667,4,1.688230037689209,10.0
1668,3,0.9671109914779663,10.0
1669,9,0.9129130244255066,10.0
1670,9,1.0486400127410889,10.0
1671,3,1.0228999853134155,10.0
1672,3,0.8930240273475647,10.0
1673,3,1.1439299583435059,10.0
1674,4,1.8359400033950806,10.0
1675,4,1.6939400434494019,10.0
1676,4,1.9055800437927246,10.0
1677,3,1.2583500146865845,10.0
1678,9,1.3123600482940674,10.0
1679,3,1.1838300228118896,10.0
1680,9,1.1526399850845337,10.0
1681,3,1.3759299516677856,10.0
1682,3,1.4772599935531616,10.0
1683,9,1.4287400245666504,10.0
1684,9,1.2603399753570557,10.0
1685,10,1.6152299642562866,10.0
1686,10,1.4205100536346436,10.0
1687,10,1.6416699886322021,10.0
1688,10,1.4523500204086304,10.0
1689,10,1.7473499774932861,10.0
1690,10,1.8059600591659546,10.0
1691,10,1.6974200010299683,10.0
1692,4,1.5068399906158447,10.0
1693,9,1.3229600191116333,10.0
1694,9,0.9108020067214966,10.0
1695,9,1.0190999507904053,10.0
1696,9,1.0913499593734741,10.0
1697,9,1.1471600532531738,10.0
1698,9,0.9995059967041016,10.0
1699,10,1.7007299661636353,10.0
1700,10,1.9245599508285522,10.0
1701,10,1.7344900369644165,10.0
1702,10,1.8371599912643433,10.0
1703,10,1.5381799936294556,10.0
1704,10,1.5370999574661255,10.0
1705,9,0.8629530072212219,10.0
1706,9,1.017549991607666,10.0
1707,9,0.8238829970359802,10.0
1708,9,0.8540250062942505,10.0
1709,9,0.8373799920082092,10.0
1710,9,0.7587699890136719,10.0
1711,9,0.81495201587677,10.0
1712,9,0.966268002986908,10.0
1713,9,0.7802889943122864,10.0
1714,9,0.7647640109062195,10.0
1715,9,0.9177790284156799,10.0
1716,9,1.3860599994659424,10.0
1717,9,1.3537100553512573,10.0
1718,9,1.1655800342559814,10.0
1719,10,1.4380099773406982,10.0
1720,10,1.6580599546432495,10.0
1721,10,1.5026600360870361,10.0
1722,9,1.2925200462341309,10.0
1723,9,1.3503700494766235,10.0
1724,9,1.0758399963378906,10.0
1725,9,0.9340199828147888,10.0
1726,9,1.108199954032898,10.0
1727,9,1.2217600345611572,10.0
1728,9,1.1520500183105469,10.0
1729,9,1.3859200477600098,10.0
1730,9,1.1195100545883179,10.0
1731,9,1.0596400499343872,10.0
1732,9,1.2875800132751465,10.0
1733,10,1.8215099573135376,10.0
1734,10,1.6200900077819824,10.0
1735,10,1.8830100297927856,10.0
1736,10,1.7741299867630005,10.0
1737,9,0.7622439861297607,10.0
1738,10,1.8632800579071045,10.0
1739,10,1.6705199480056763,10.0
1740,9,1.409600019454956,10.0
1741,9,1.31659996509552,10.0
1742,9,0.8932409882545471,10.0
1743,10,2.0197999477386475,10.0
1744,3,1.2314900159835815,10.0
1745,3,1.2397600412368774,10.0
1746,3,1.1559900045394897,10.0
1747,3,1.2568399906158447,10.0
1748,3,1.1075799465179443,10.0
1749,10,2.0862700939178467,10.0
1750,10,2.039109945297241,10.0
1751,10,1.8936500549316406,10.0
1752,10,1.8445500135421753,10.0
1753,10,2.2137699127197266,10.0
1754,10,1.636199951171875,10.0
1755,9,1.239989995956421,10.0
1756,9,1.1324700117111206,10.0
1757,9,1.0631400346755981,10.0
1758,9,0.9443359971046448,10.0
1759,9,0.8383489847183228,10.0
1760,10,1.7458399534225464,10.0
1761,10,1.4458500146865845,10.0
1762,3,1.403380036354065,10.0
1763,3,1.3469200134277344,10.0
1764,3,1.537369966506958,10.0
1765,3,1.4936200380325317,10.0
1766,3,1.487630009651184,10.0
1767,10,1.993749976158142,10.0
1768,9,1.0782999992370605,10.0
1769,9,1.0368499755859375,10.0
1770,9,0.8887209892272949,10.0
1771,9,0.8121740221977234,10.0
1772,9,1.3474899530410767,10.0
1773,9,1.351830005645752,10.0
1774,10,1.633080005645752,10.0
1775,10,1.991129994392395,10.0
1776,10,1.9925800561904907,10.0
1777,10,2.187999963760376,10.0
1778,10,2.1883599758148193,10.0
1779,9,0.7892109751701355,10.0
1780,9,0.7375580072402954,10.0
1781,10,1.4330999851226807,10.0
1782,9,0.8740500211715698,10.0
1783,9,1.2818700075149536,10.0
1784,10,1.7028299570083618,10.0
1785,10,2.0154099464416504,10.0
1786,10,2.1491000652313232,10.0
1787,10,1.452239990234375,10.0
1788,9,0.684220016002655,10.0
1789,14,0.8961459994316101,10.0
1790,14,0.7234060168266296,10.0
1791,9,1.187250018119812,10.0
1792,10,1.4380600452423096,10.0
1793,12,1.4828200340270996,10.0
1794,12,1.7414699792861938,10.0
1795,14,0.672465980052948,10.0
1796,14,0.6301169991493225,10.0
1797,14,0.8902170062065125,10.0
1798,14,1.1733700037002563,10.0
1799,12,1.2791600227355957,10.0
1800,12,1.4213199615478516,10.0
1801,14,0.6406159996986389,10.0
1802,14,0.6710039973258972,10.0
1803,14,0.9062299728393555,10.0
1804,14,1.1793899536132812,10.0
1805,12,1.468019962310791,10.0
1806,12,1.7263000011444092,10.0
1807,12,1.8164199590682983,10.0
1808,12,2.1154398918151855,10.0
1809,12,1.9875099658966064,10.0
1810,14,0.6321769952774048,10.0
1811,14,0.6984080076217651,10.0
1812,14,0.8534169793128967,10.0
1813,14,1.1577800512313843,10.0
1814,3,0.8182259798049927,10.0
1815,3,0.9726889729499817,10.0
1816,3,0.7837460041046143,10.0
1817,3,0.7471569776535034,10.0
1818,3,0.7693989872932434,10.0
1819,3,0.9329000115394592,10.0
1820,12,1.4514800310134888,10.0
1821,12,1.718809962272644,10.0
1822,12,2.0129098892211914,10.0
1823,12,2.1837899684906006,10.0
1824,12,1.3230700492858887,10.0
1825,14,0.6534950137138367,10.0
1826,14,0.6646289825439453,10.0
1827,14,0.8104479908943176,10.0
1828,14,1.1154500246047974,10.0
1829,12,1.4313900470733643,10.0
1830,14,0.6654880046844482,10.0
1831,14,0.6108189821243286,10.0
1832,14,0.6600610017776489,10.0
1833,12,2.003509998321533,10.0
1834,12,1.6796000003814697,10.0
1835,12,1.4792399406433105,10.0
1836,14,0.8968769907951355,10.0
1837,14,0.6318529844284058,10.0
1838,14,0.6733530163764954,10.0
1839,14,0.6267529726028442,10.0
1840,12,1.9803800582885742,10.0
1841,12,1.6616899967193604,10.0
1842,12,1.4151899814605713,10.0
1843,14,0.9331949949264526,10.0
1844,17,0.718671977519989,10.0
1845,17,0.6365000009536743,10.0
1846,4,1.3376100063323975,10.0
1847,4,1.4780299663543701,10.0
1848,4,1.4867299795150757,10.0
1849,4,1.595810055732727,10.0
1850,4,1.5966500043869019,10.0
1851,3,1.4550000429153442,10.0
1852,3,1.4295200109481812,10.0
1853,3,1.6126799583435059,10.0
1854,3,1.6419099569320679,10.0
1855,3,1.5808199644088745,10.0
1856,17,0.5991399884223938,10.0
1857,17,0.6855980157852173,10.0
1858,17,1.5993900299072266,10.0
1859,17,1.5029699802398682,10.0
1860,12,1.8304799795150757,10.0
1861,17,1.6801400184631348,10.0
1862,17,1.7866699695587158,10.0
1863,17,1.7663300037384033,10.0
1864,12,2.0533699989318848,10.0
1865,3,0.8955990076065063,10.0
1866,3,0.9482380151748657,10.0
1867,3,0.7733240127563477,10.0
1868,3,1.06482994556427,10.0
1869,3,1.0844800472259521,10.0
1870,17,0.7732110023498535,10.0
1871,17,0.6312379837036133,10.0
1872,17,1.632949948310852,10.0
1873,3,1.0405000448226929,10.0
1874,3,0.944845974445343,10.0
1875,3,0.9254549741744995,10.0
1876,3,0.8305280208587646,10.0
1877,17,1.8715900182724,10.0
1878,3,0.6854659914970398,10.0
1879,3,0.5950120091438293,10.0
1880,3,1.06496000289917,10.0
1881,3,1.1085200309753418,10.0
1882,3,0.9691470265388489,10.0
1883,3,1.0039499998092651,10.0
1884,17,0.7452099919319153,10.0
1885,17,1.7044700384140015,10.0
1886,17,1.966689944267273,10.0
1887,4,1.6746799945831299,10.0
1888,4,1.580839991569519,10.0
1889,4,1.7568199634552002,10.0
1890,17,0.9109100103378296,10.0
1891,17,0.7327479720115662,10.0
1892,17,1.6937999725341797,10.0
1893,17,1.8029199838638306,10.0
1894,4,1.3143999576568604,10.0
1895,3,1.493090033531189,10.0
1896,3,1.5877100229263306,10.0
1897,3,1.1722899675369263,10.0
1898,4,0.5867329835891724,10.0
1899,17,1.13264000415802,10.0
1900,17,1.980080008506775,10.0
1901,17,1.867709994316101,10.0
1902,3,1.2407000064849854,10.0
1903,4,0.6231809854507446,10.0
1904,3,1.2141300439834595,10.0
1905,17,1.3171800374984741,10.0
1906,4,1.1486599445343018,10.0
1907,3,1.272819995880127,10.0
1908,3,0.8934770226478577,10.0
1909,3,0.825340986251831,10.0
1910,3,0.909837007522583,10.0
1911,3,1.3890299797058105,10.0
1912,9,1.5232499837875366,10.0
1913,9,1.5243799686431885,10.0
1914,9,1.4751700162887573,10.0
1915,9,1.308109998703003,10.0
1916,9,1.2348500490188599,10.0
1917,9,0.7957590222358704,10.0
1918,9,0.7629969716072083,10.0
1919,10,2.064310073852539,10.0
1920,10,1.992650032043457,10.0
1921,10,1.9048399925231934,10.0
1922,10,1.8895200490951538,10.0
1923,9,1.4671599864959717,10.0
1924,9,0.7322049736976624,10.0
1925,9,0.7423059940338135,10.0
1926,3,0.9835529923439026,10.0
1927,3,0.9135680198669434,10.0
1928,3,1.5320500135421753,10.0
1929,3,1.4611400365829468,10.0
1930,10,2.100409984588623,10.0
1931,10,2.0863699913024902,10.0
1932,10,1.9844599962234497,10.0
1933,10,2.1165099143981934,10.0
1934,9,1.3730499744415283,10.0
1935,9,1.407829999923706,10.0
1936,9,1.4781800508499146,10.0
1937,9,1.478350043296814,10.0
1938,3,1.1215200424194336,10.0
1939,9,1.4523199796676636,10.0
1940,10,2.2408499717712402,10.0
1941,3,1.0139800310134888,10.0
1942,3,0.8890060186386108,10.0
1943,12,2.1577699184417725,10.0
1944,12,2.144710063934326,10.0
1945,14,1.377210021018982,10.0
1946,3,0.7958729863166809,10.0
1947,3,0.870058000087738,10.0
1948,9,1.2081700563430786,10.0
1949,10,2.00816011428833,10.0
1950,14,1.3271499872207642,10.0
1951,3,0.705456018447876,10.0
1952,17,0.724481999874115,10.0
1953,5,0.4507479965686798,10.0
1954,5,0.5009499788284302,10.0
1955,4,0.8521789908409119,10.0
1956,4,0.6938920021057129,10.0
1957,17,2.2838900089263916,10.0
1958,5,0.4683220088481903,10.0
1959,5,0.5999950170516968,10.0
1960,5,0.4743880033493042,10.0
1961,5,0.6174910068511963,10.0
1962,5,0.5722799897193909,10.0
1963,5,0.5090399980545044,10.0
1964,5,0.6174690127372742,10.0
1965,5,0.5219770073890686,10.0
1966,5,0.5769799947738647,10.0
1967,5,0.5573520064353943,10.0
1968,5,0.6540070176124573,10.0
1969,5,0.7348819971084595,10.0
1970,5,0.6217809915542603,10.0
1971,5,0.6637619733810425,10.0
1972,5,0.795632004737854,10.0
1973,5,0.8262649774551392,10.0
1974,5,0.6885809898376465,10.0
1975,5,0.6979110240936279,10.0
1976,5,0.8788999915122986,10.0
1977,5,0.902866005897522,10.0
1978,4,0.6987540125846863,10.0
1979,4,0.8695880174636841,10.0
1980,4,0.7269330024719238,10.0
1981,4,0.697842001914978,10.0
1982,4,0.8997060060501099,10.0
1983,4,0.9398559927940369,10.0
1984,4,0.7115259766578674,10.0
1985,4,0.9433249831199646,10.0
1986,4,0.898497998714447,10.0
1987,5,0.6654090285301208,10.0
1988,5,0.9308590292930603,10.0
1989,5,0.7892069816589355,10.0
1990,5,1.1551799774169922,10.0
1991,5,1.4649200439453125,10.0
1992,5,1.645840048789978,10.0
1993,5,1.8179800510406494,10.0
1994,5,2.099519968032837,10.0
1995,5,2.0151400566101074,10.0
1996,5,2.3049700260162354,10.0
1997,5,2.2049400806427,10.0
1998,5,2.4179201126098633,10.0
1999,5,2.5065300464630127,10.0
2000,11,2.6797900199890137,10.0
2001,11,2.5721700191497803,10.0
2002,11,2.746540069580078,10.0
2003,11,2.834089994430542,10.0
2004,11,2.913680076599121,10.0
2005,11,3.0471301078796387,10.0
2006,11,3.1806399822235107,10.0
2007,11,3.245039939880371,10.0
2008,11,3.3137400150299072,10.0
2009,11,3.2256898880004883,10.0
2010,11,3.384779930114746,10.0
2011,11,3.340169906616211,10.0
2012,11,3.310960054397583,10.0
2013,11,3.3287200927734375,10.0
2014,11,3.2778100967407227,10.0
2015,16,3.2285099029541016,10.0
2016,16,3.1497600078582764,10.0
2017,16,3.0687599182128906,10.0
2018,16,3.0269899368286133,10.0
2019,16,2.997529983520508,10.0
2020,16,2.9773800373077393,10.0
2021,16,2.99114990234375,10.0
2022,16,2.956120014190674,10.0
2023,17,2.9233899116516113,10.0
2024,17,2.957429885864258,10.0
2025,17,2.886579990386963,10.0
2026,17,2.8454699516296387,10.0
2027,17,2.798640012741089,10.0
2028,17,2.836970090866089,10.0
2029,17,2.6876800060272217,10.0
2030,17,2.7441399097442627,10.0
2031,17,2.568470001220703,10.0
2032,17,2.4373300075531006,10.0
2033,4,0.9683520197868347,10.0
2034,4,1.2214699983596802,10.0
2035,4,1.1648800373077393,10.0
2036,4,1.422070026397705,10.0
2037,4,1.6692999601364136,10.0
2038,4,1.7961000204086304,10.0
2039,4,1.886199951171875,10.0
2040,4,1.9443999528884888,10.0
2041,4,2.003570079803467,10.0
2042,4,2.051490068435669,10.0
2043,4,2.095489978790283,10.0
2044,4,2.2323899269104004,10.0
2045,10,2.2492599487304688,10.0
2046,10,2.3281099796295166,10.0
2047,10,2.3899900913238525,10.0
2048,10,2.4125900268554688,10.0
2049,10,2.3630800247192383,10.0
2050,10,2.4719998836517334,10.0
2051,10,2.4633800983428955,10.0
2052,10,2.4573700428009033,10.0
2053,10,2.564840078353882,10.0
2054,10,2.517699956893921,10.0
2055,10,2.5691399574279785,10.0
2056,10,2.5885300636291504,10.0
2057,10,2.55295991897583,10.0
2058,10,2.5586299896240234,10.0
2059,10,2.5924201011657715,10.0
2060,10,2.5601398944854736,10.0
2061,16,2.6162500381469727,10.0
2062,16,2.557990074157715,10.0
2063,16,2.5287599563598633,10.0
2064,16,2.603060007095337,10.0
2065,16,2.5903899669647217,10.0
2066,16,2.6305301189422607,10.0
2067,16,2.6315701007843018,10.0
2068,16,2.6473400592803955,10.0
2069,17,2.599560022354126,10.0
2070,17,2.6440699100494385,10.0
2071,17,2.5136899948120117,10.0
2072,17,2.46737003326416,10.0
2073,17,2.4550600051879883,10.0
2074,17,2.406480073928833,10.0
2075,17,2.4880499839782715,10.0
2076,17,2.3385000228881836,10.0
2077,17,2.3894898891448975,10.0
2078,17,2.3961501121520996,10.0
2079,17,2.3172099590301514,10.0
2080,5,2.553109884262085,10.0
2081,11,2.631619930267334,10.0
2082,5,2.5267999172210693,10.0
2083,11,2.635550022125244,10.0
2084,5,2.4817099571228027,10.0
2085,5,2.424910068511963,10.0
2086,5,2.4789299964904785,10.0
2087,5,2.596410036087036,10.0
2088,5,2.204349994659424,10.0
2089,5,2.2848100662231445,10.0
2090,5,2.14274001121521,10.0
2091,5,2.2820401191711426,10.0
2092,5,2.330749988555908,10.0
2093,5,2.3999500274658203,10.0
2094,11,2.659480094909668,10.0
2095,11,2.6404099464416504,10.0
2096,11,2.677680015563965,10.0
2097,11,2.6974101066589355,10.0
2098,5,2.60398006439209,10.0
2099,5,2.5855700969696045,10.0
2100,11,2.6750400066375732,10.0
2101,11,2.763200044631958,10.0
2102,11,2.7072501182556152,10.0
2103,11,2.6766300201416016,10.0
2104,11,2.7259600162506104,10.0
2105,11,2.7317800521850586,10.0
2106,11,2.8187599182128906,10.0
2107,11,2.745690107345581,10.0
2108,11,2.7808001041412354,10.0
2109,11,2.763050079345703,10.0
2110,11,2.822350025177002,10.0
2111,11,2.8773300647735596,10.0
2112,11,2.7732698917388916,10.0
2113,11,2.815109968185425,10.0
2114,11,2.851249933242798,10.0
2115,11,2.8644700050354004,10.0
2116,11,2.934540033340454,10.0
2117,11,2.9328200817108154,10.0
2118,11,2.89382004737854,10.0
2119,11,2.8388800621032715,10.0
2120,11,2.8134000301361084,10.0
2121,11,2.838239908218384,10.0
2122,11,2.8682000637054443,10.0
2123,11,2.806730031967163,10.0
2124,11,2.8749001026153564,10.0
2125,11,2.9154698848724365,10.0
2126,11,2.835390090942383,10.0
2127,11,2.7941598892211914,10.0
2128,11,2.8798000812530518,10.0
2129,11,2.9095098972320557,10.0
2130,11,2.8015999794006348,10.0
2131,11,2.8314499855041504,10.0
2132,11,2.866689920425415,10.0
2133,11,2.896120071411133,10.0
2134,11,2.9070799350738525,10.0
2135,11,2.9355900287628174,10.0
2136,11,2.923799991607666,10.0
2137,11,2.8684699535369873,10.0
2138,11,2.8435399532318115,10.0
2139,11,2.8922998905181885,10.0
2140,11,2.923460006713867,10.0
2141,11,2.8852500915527344,10.0
2142,11,2.8581600189208984,10.0
2143,11,2.8896899223327637,10.0
2144,11,2.906179904937744,10.0
2145,11,2.8837900161743164,10.0
2146,11,2.8770999908447266,10.0
2147,11,2.8886499404907227,10.0
2148,16,2.861840009689331,10.0
2149,16,2.8874399662017822,10.0
2150,16,2.9107298851013184,10.0
2151,16,2.8991100788116455,10.0
2152,16,2.8671200275421143,10.0
2153,16,2.9261701107025146,10.0
2154,16,2.923259973526001,10.0
2155,16,2.9100100994110107,10.0
2156,16,2.947200059890747,10.0
2157,16,2.925379991531372,10.0
2158,16,2.9632198810577393,10.0
2159,16,2.9676198959350586,10.0
2160,16,2.957350015640259,10.0
2161,16,2.976020097732544,10.0
2162,16,2.9608500003814697,10.0
2163,16,2.947740077972412,10.0
2164,16,2.979249954223633,10.0
2165,16,2.9530599117279053,10.0
2166,16,2.942470073699951,10.0
2167,16,2.9728899002075195,10.0
2168,16,2.947129964828491,10.0
2169,16,2.9302799701690674,10.0
2170,16,2.9270999431610107,10.0
2171,16,2.965559959411621,10.0
2172,17,2.9332499504089355,10.0
2173,17,2.9212400913238525,10.0
2174,5,1.8594499826431274,10.0
2175,5,1.9910099506378174,10.0
2176,5,2.0128400325775146,10.0
2177,5,1.8102799654006958,10.0
2178,5,2.0915000438690186,10.0
2179,5,2.1673500537872314,10.0
2180,5,2.0671401023864746,10.0
2181,5,1.8719899654388428,10.0
2182,4,2.1061999797821045,10.0
2183,4,2.0899500846862793,10.0
2184,4,1.9748799800872803,10.0
2185,4,1.9566099643707275,10.0
2186,4,1.876479983329773,10.0
2187,4,1.8458000421524048,10.0
2188,4,2.072690010070801,10.0
2189,4,1.9159799814224243,10.0
2190,4,1.9934500455856323,10.0
2191,17,2.8837499618530273,10.0
2192,17,2.91552996635437,10.0
2193,17,2.918370008468628,10.0
2194,17,2.8894999027252197,10.0
2195,17,2.944309949874878,10.0
2196,17,2.8543500900268555,10.0
2197,17,2.845669984817505,10.0
2198,5,1.3106399774551392,10.0
2199,5,1.0121300220489502,10.0
2200,5,1.1732900142669678,10.0
2201,5,1.3483599424362183,10.0
2202,5,1.1548700332641602,10.0
2203,5,1.5509899854660034,10.0
2204,5,1.3963500261306763,10.0
2205,4,1.5768500566482544,10.0
2206,5,1.7277799844741821,10.0
2207,5,1.579759955406189,10.0
2208,5,1.3917399644851685,10.0
2209,4,1.749940037727356,10.0
2210,4,1.4037799835205078,10.0
2211,4,1.63264000415802,10.0
2212,17,2.8737399578094482,10.0
2213,17,2.8238799571990967,10.0
2214,17,2.81673002243042,10.0
2215,17,2.8312599658966064,10.0
2216,17,2.751189947128296,10.0
2217,17,2.717639923095703,10.0
2218,5,0.9168949723243713,10.0
2219,5,1.13850998878479,10.0
2220,5,0.9362130165100098,10.0
2221,5,1.283270001411438,10.0
2222,5,1.4085400104522705,10.0
2223,4,1.4494800567626953,10.0
2224,4,1.2535400390625,10.0
2225,4,1.2562899589538574,10.0
2226,4,1.429319977760315,10.0
2227,4,1.6233199834823608,10.0
2228,17,2.714829921722412,10.0
2229,17,2.792220115661621,10.0
2230,17,2.670030117034912,10.0
2231,17,2.654210090637207,10.0
2232,17,2.671070098876953,10.0
2233,17,2.7721099853515625,10.0
2234,17,2.6067399978637695,10.0
2235,17,2.5926499366760254,10.0
2236,5,0.7363160252571106,10.0
2237,5,0.7259209752082825,10.0
2238,5,1.0351999998092651,10.0
2239,4,1.0392199754714966,10.0
2240,4,1.0646300315856934,10.0
2241,4,1.3074699640274048,10.0
2242,17,2.6565499305725098,10.0
2243,17,2.730329990386963,10.0
2244,17,2.5771100521087646,10.0
2245,5,0.8021129965782166,10.0
2246,4,1.106160044670105,10.0
2247,17,2.4819600582122803,10.0
2248,17,2.4553799629211426,10.0
2249,17,2.4795799255371094,10.0
2250,5,1.02839994430542,10.0
2251,5,1.2882100343704224,10.0
2252,4,1.3293700218200684,10.0
2253,4,1.5613800287246704,10.0
2254,5,2.348210096359253,10.0
2255,5,2.3352699279785156,10.0
2256,5,2.5049099922180176,10.0
2257,5,2.2618699073791504,10.0
2258,5,2.3657801151275635,10.0
2259,5,2.2140300273895264,10.0
2260,5,1.3260999917984009,10.0
2261,5,1.507949948310852,10.0
2262,5,1.2639700174331665,10.0
2263,5,1.5008200407028198,10.0
2264,5,1.5716899633407593,10.0
2265,5,1.7545299530029297,10.0
2266,5,1.7308199405670166,10.0
2267,5,2.468100070953369,10.0
2268,5,2.3371798992156982,10.0
2269,5,2.4360299110412598,10.0
2270,5,2.2151999473571777,10.0
2271,4,2.507620096206665,10.0
2272,11,2.5987699031829834,10.0
2273,10,2.555910110473633,10.0
2274,4,2.4141600131988525,10.0
2275,5,2.5084099769592285,10.0
2276,4,2.441149950027466,10.0
2277,5,2.5585100650787354,10.0
2278,5,2.5931200981140137,10.0
2279,5,2.5131499767303467,10.0
2280,4,2.4126698970794678,10.0
2281,10,2.4900400638580322,10.0
2282,4,2.4867100715637207,10.0
2283,10,2.5908000469207764,10.0
2284,4,2.354759931564331,10.0
2285,4,2.3415300846099854,10.0
2286,10,2.4390599727630615,10.0
2287,10,2.5726499557495117,10.0
2288,11,2.7390499114990234,10.0
2289,11,2.752579927444458,10.0
2290,11,2.7982900142669678,10.0
2291,11,2.913130044937134,10.0
2292,11,2.6675000190734863,10.0
2293,11,2.745680093765259,10.0
2294,11,2.8782598972320557,10.0
2295,5,2.65310001373291,10.0
2296,11,2.861829996109009,10.0
2297,10,2.6651699542999268,10.0
2298,10,2.620460033416748,10.0
2299,10,2.634200096130371,10.0
2300,10,2.6371800899505615,10.0
2301,10,2.6586201190948486,10.0
2302,11,3.0284500122070312,10.0
2303,11,2.9102399349212646,10.0
2304,11,2.948460102081299,10.0
2305,11,2.8267300128936768,10.0
2306,11,2.9451398849487305,10.0
2307,11,2.9738399982452393,10.0
2308,11,2.6630799770355225,10.0
2309,10,2.6808600425720215,10.0
2310,11,2.6944499015808105,10.0
2311,10,2.7116200923919678,10.0
2312,10,2.7758500576019287,10.0
2313,11,2.7862000465393066,10.0
2314,10,2.7648799419403076,10.0
2315,10,2.7278599739074707,10.0
2316,11,2.780319929122925,10.0
2317,11,2.748810052871704,10.0
2318,10,2.7290101051330566,10.0
2319,10,2.5020499229431152,10.0
2320,10,2.5299999713897705,10.0
2321,10,2.6358399391174316,10.0
2322,11,2.9853100776672363,10.0
2323,11,3.03439998626709,10.0
2324,11,2.998339891433716,10.0
2325,11,2.9497299194335938,10.0
2326,11,2.9617700576782227,10.0
2327,10,2.706789970397949,10.0
2328,10,2.764169931411743,10.0
2329,10,2.7169198989868164,10.0
2330,10,2.658940076828003,10.0
2331,10,2.6662299633026123,10.0
2332,10,2.5182600021362305,10.0
2333,10,2.664330005645752,10.0
2334,10,2.680619955062866,10.0
2335,10,2.594209909439087,10.0
2336,11,3.0751900672912598,10.0
2337,11,3.022779941558838,10.0
2338,11,3.0764999389648438,10.0
2339,11,3.046420097351074,10.0
2340,11,3.095319986343384,10.0
2341,11,3.043109893798828,10.0
2342,11,2.966949939727783,10.0
2343,11,2.954050064086914,10.0
2344,10,2.789799928665161,10.0
2345,10,2.777519941329956,10.0
2346,11,3.137160062789917,10.0
2347,4,2.208940029144287,10.0
2348,4,2.2811601161956787,10.0
2349,4,2.3322999477386475,10.0
2350,4,2.3552300930023193,10.0
2351,4,2.3086299896240234,10.0
2352,11,3.1927900314331055,10.0
2353,11,3.1703600883483887,10.0
2354,11,3.105180025100708,10.0
2355,11,3.0939199924468994,10.0
2356,11,3.2672998905181885,10.0
2357,11,3.017280101776123,10.0
2358,11,3.044290065765381,10.0
2359,11,2.9683399200439453,10.0
2360,10,2.6993300914764404,10.0
2361,10,2.741960048675537,10.0
2362,10,2.7524900436401367,10.0
2363,10,2.7852699756622314,10.0
2364,10,2.785640001296997,10.0
2365,4,2.132730007171631,10.0
2366,4,2.2622599601745605,10.0
2367,4,2.0613999366760254,10.0
2368,4,2.1520700454711914,10.0
2369,4,2.0447399616241455,10.0
2370,11,3.137079954147339,10.0
2371,10,2.763659954071045,10.0
2372,10,2.783050060272217,10.0
2373,10,2.8161399364471436,10.0
2374,10,2.8222599029541016,10.0
2375,10,2.677030086517334,10.0
2376,10,2.6912100315093994,10.0
2377,11,3.002579927444458,10.0
2378,11,3.123879909515381,10.0
2379,11,3.118350028991699,10.0
2380,11,3.2351300716400146,10.0
2381,11,3.254699945449829,10.0
2382,10,2.8427300453186035,10.0
2383,10,2.8536300659179688,10.0
2384,11,2.966399908065796,10.0
2385,10,2.8288800716400146,10.0
2386,10,2.7258999347686768,10.0
2387,11,3.0143001079559326,10.0
2388,11,3.1237900257110596,10.0
2389,11,3.203010082244873,10.0
2390,11,2.9576399326324463,10.0
2391,10,2.8626201152801514,10.0
