,Voltage,WT,Segm
0,3.898629903793335,31.0,6
1,5.464580059051514,31.0,6
2,4.078700065612793,31.0,5
3,10.788800239562988,31.0,5
4,9.681719779968262,31.0,1
5,5.200560092926025,31.0,1
6,5.316359996795654,31.0,1
7,9.816980361938477,31.0,1
8,15.903800010681152,31.0,17
9,15.80720043182373,31.0,17
10,15.929900169372559,31.0,17
11,16.2450008392334,31.0,17
12,10.37339973449707,31.0,1
13,4.752560138702393,31.0,1
14,9.001500129699707,31.0,1
15,4.531529903411865,31.0,1
16,8.862970352172852,31.0,1
17,4.462520122528076,31.0,1
18,8.862970352172852,31.0,1
19,9.122509956359863,31.0,1
20,4.4351301193237305,31.0,1
21,11.02929973602295,31.0,6
22,4.37624979019165,31.0,6
23,7.075769901275635,31.0,6
24,4.414979934692383,31.0,6
25,7.044400215148926,31.0,6
26,4.3113298416137695,31.0,6
27,6.5602898597717285,31.0,6
28,4.179140090942383,31.0,6
29,7.130380153656006,31.0,6
30,3.906399965286255,31.0,6
31,9.495989799499512,31.0,6
32,4.043260097503662,31.0,6
33,7.920420169830322,31.0,6
34,4.4292497634887695,31.0,6
35,6.781479835510254,31.0,6
36,4.237599849700928,31.0,6
37,6.324639797210693,31.0,6
38,4.757530212402344,31.0,6
39,6.781479835510254,31.0,6
40,8.260600090026855,31.0,6
41,9.973010063171387,31.0,6
42,10.485899925231934,31.0,5
43,10.858099937438965,31.0,6
44,11.12720012664795,31.0,5
45,9.973010063171387,31.0,6
46,10.825799942016602,31.0,6
47,11.237099647521973,31.0,5
48,11.251299858093262,31.0,6
49,11.259900093078613,31.0,5
50,11.99899959564209,31.0,6
51,10.753499984741211,31.0,5
52,11.632599830627441,31.0,6
53,11.034600257873535,31.0,5
54,11.666799545288086,31.0,6
55,11.909299850463867,31.0,5
56,11.86870002746582,31.0,6
57,12.879500389099121,31.0,5
58,12.74489974975586,31.0,6
59,12.414400100708008,31.0,5
60,12.538999557495117,31.0,6
61,11.653599739074707,31.0,6
62,12.816300392150879,31.0,5
63,12.692899703979492,31.0,6
64,12.178400039672852,31.0,5
65,12.271599769592285,31.0,12
66,12.10509967803955,31.0,11
67,12.306300163269043,31.0,12
68,12.402000427246094,31.0,12
69,12.419599533081055,31.0,11
70,12.467900276184082,31.0,12
71,12.100299835205078,31.0,11
72,12.286499977111816,31.0,12
73,12.322099685668945,31.0,11
74,12.266900062561035,31.0,12
75,12.863100051879883,31.0,11
76,12.216899871826172,31.0,12
77,12.271200180053711,31.0,11
78,12.216899871826172,31.0,12
79,12.480600357055664,31.0,11
80,12.535900115966797,31.0,12
81,12.545999526977539,31.0,11
82,12.838299751281738,31.0,12
83,12.535900115966797,31.0,12
84,12.30049991607666,31.0,11
85,11.877900123596191,31.0,12
86,12.226699829101562,31.0,11
87,11.976699829101562,31.0,12
88,11.938899993896484,31.0,12
89,11.666099548339844,31.0,11
90,11.938899993896484,31.0,12
91,11.845199584960938,31.0,11
92,11.86620044708252,31.0,16
93,12.195799827575684,31.0,16
94,12.700799942016602,31.0,16
95,12.38700008392334,31.0,16
96,12.337900161743164,31.0,16
97,12.075799942016602,31.0,16
98,12.116800308227539,31.0,16
99,12.130399703979492,31.0,16
100,12.416099548339844,31.0,16
101,12.183600425720215,31.0,16
102,12.43850040435791,31.0,16
103,12.581199645996094,31.0,16
104,12.4753999710083,31.0,16
105,12.43850040435791,31.0,16
106,12.690699577331543,31.0,16
107,12.909600257873535,31.0,17
108,12.602299690246582,31.0,17
109,12.583900451660156,31.0,17
110,12.909600257873535,31.0,17
111,13.09119987487793,31.0,17
112,13.170000076293945,31.0,17
113,12.998600006103516,31.0,17
114,14.696499824523926,31.0,17
115,14.192000389099121,31.0,17
116,13.940299987792969,31.0,17
117,13.93120002746582,31.0,17
118,15.212400436401367,31.0,17
119,15.215100288391113,31.0,17
120,15.050299644470215,31.0,17
121,15.75100040435791,31.0,17
122,15.050299644470215,31.0,17
123,15.80720043182373,31.0,17
124,10.607500076293945,31.0,1
125,10.170000076293945,31.0,1
126,10.632200241088867,31.0,1
127,11.088199615478516,31.0,1
128,10.170000076293945,31.0,1
129,11.601900100708008,31.0,1
130,11.093600273132324,31.0,1
131,12.708000183105469,31.0,1
132,11.396300315856934,31.0,1
133,13.341699600219727,31.0,1
134,12.812800407409668,31.0,1
135,12.265299797058105,31.0,1
136,12.35200023651123,31.0,1
137,12.974200248718262,31.0,1
138,12.845800399780273,31.0,1
139,13.032400131225586,31.0,1
140,12.333200454711914,31.0,1
141,12.719099998474121,31.0,1
142,14.571800231933594,31.0,1
143,14.146900177001953,31.0,1
144,13.89780044555664,31.0,1
145,12.91759967803955,31.0,1
146,13.155500411987305,31.0,1
147,12.777600288391113,31.0,7
148,12.913299560546875,31.0,7
149,13.998800277709961,31.0,7
150,12.773500442504883,31.0,7
151,13.30679988861084,31.0,7
152,13.267900466918945,31.0,7
153,12.888899803161621,31.0,7
154,13.30679988861084,31.0,7
155,13.381199836730957,31.0,7
156,12.877799987792969,31.0,7
157,13.086799621582031,31.0,7
158,13.375399589538574,31.0,7
159,12.877799987792969,31.0,7
160,13.150899887084961,31.0,7
161,13.27970027923584,31.0,7
162,13.599699974060059,31.0,7
163,13.012399673461914,31.0,7
164,13.172900199890137,31.0,7
165,14.586199760437012,31.0,7
166,13.05210018157959,31.0,7
167,13.319700241088867,31.0,7
168,13.90839958190918,31.0,7
169,13.871199607849121,31.0,7
170,14.253800392150879,31.0,7
171,14.265299797058105,31.0,7
172,14.253800392150879,31.0,7
173,13.913200378417969,31.0,7
174,13.726799964904785,31.0,7
175,14.209799766540527,31.0,13
176,14.402099609375,31.0,13
177,14.084099769592285,31.0,13
178,15.272299766540527,31.0,13
179,14.331500053405762,31.0,13
180,13.960700035095215,31.0,13
181,14.331500053405762,31.0,13
182,13.980199813842773,31.0,13
183,14.614800453186035,31.0,13
184,14.164199829101562,31.0,13
185,14.3149995803833,31.0,13
186,14.46780014038086,31.0,13
187,15.202500343322754,31.0,13
188,13.957300186157227,31.0,13
189,13.800700187683105,31.0,13
190,15.025400161743164,31.0,17
191,14.487299919128418,31.0,17
192,15.025400161743164,31.0,17
193,14.527899742126465,31.0,17
194,14.537699699401855,31.0,17
195,14.537699699401855,31.0,17
196,14.805299758911133,31.0,17
197,14.948200225830078,31.0,17
198,16.028099060058594,31.0,17
199,15.267999649047852,31.0,17
200,15.3302001953125,31.0,17
201,16.340499877929688,31.0,17
202,15.99269962310791,31.0,17
203,15.99269962310791,31.0,17
204,15.611300468444824,31.0,17
205,15.763199806213379,31.0,17
206,15.356599807739258,31.0,17
