,Voltage,WT,Segm
0,1.4671000242233276,31.0,6
1,1.4342199563980103,31.0,6
2,1.4854700565338135,31.0,5
3,1.3696600198745728,31.0,5
4,0.9419059753417969,31.0,1
5,1.0322400331497192,31.0,1
6,1.0501199960708618,31.0,1
7,0.8892130255699158,31.0,1
8,9.654230117797852,31.0,17
9,9.65524959564209,31.0,17
10,9.686849594116211,31.0,17
11,9.69186019897461,31.0,17
12,0.8528209924697876,31.0,1
13,1.0231800079345703,31.0,1
14,0.9159460067749023,31.0,1
15,1.021780014038086,31.0,1
16,0.8959540128707886,31.0,1
17,1.0312600135803223,31.0,1
18,0.8959540128707886,31.0,1
19,0.8715670108795166,31.0,1
20,1.04312002658844,31.0,1
21,0.885329008102417,31.0,6
22,1.067229986190796,31.0,6
23,0.9640330076217651,31.0,6
24,1.1069799661636353,31.0,6
25,0.9696769714355469,31.0,6
26,1.1689599752426147,31.0,6
27,1.0220600366592407,31.0,6
28,1.2136000394821167,31.0,6
29,1.1612099409103394,31.0,6
30,1.2525999546051025,31.0,6
31,1.1648800373077393,31.0,6
32,1.3097800016403198,31.0,6
33,1.2793400287628174,31.0,6
34,1.3440500497817993,31.0,6
35,1.3101999759674072,31.0,6
36,1.3865900039672852,31.0,6
37,1.3587299585342407,31.0,6
38,1.4421600103378296,31.0,6
39,1.3101999759674072,31.0,6
40,1.3299299478530884,31.0,6
41,1.265089988708496,31.0,6
42,1.1523699760437012,31.0,5
43,1.0243200063705444,31.0,6
44,0.9149720072746277,31.0,5
45,1.265089988708496,31.0,6
46,0.8915960192680359,31.0,6
47,1.0806299448013306,31.0,5
48,1.3187600374221802,31.0,6
49,1.4388999938964844,31.0,5
50,1.5747599601745605,31.0,6
51,1.7515300512313843,31.0,5
52,1.8967299461364746,31.0,6
53,2.04830002784729,31.0,5
54,2.364490032196045,31.0,6
55,2.3348000049591064,31.0,5
56,2.16336989402771,31.0,6
57,2.5886199474334717,31.0,5
58,2.739300012588501,31.0,6
59,2.8451499938964844,31.0,5
60,2.74537992477417,31.0,6
61,2.963469982147217,31.0,6
62,3.089370012283325,31.0,5
63,3.2132699489593506,31.0,6
64,3.3243699073791504,31.0,5
65,3.716599941253662,31.0,12
66,3.567349910736084,31.0,11
67,3.444080114364624,31.0,12
68,3.8214900493621826,31.0,12
69,3.8025400638580322,31.0,11
70,3.9507999420166016,31.0,12
71,4.052060127258301,31.0,11
72,4.252220153808594,31.0,12
73,4.330230236053467,31.0,11
74,4.622429847717285,31.0,12
75,4.611340045928955,31.0,11
76,5.071990013122559,31.0,12
77,4.912769794464111,31.0,11
78,5.071990013122559,31.0,12
79,5.244929790496826,31.0,11
80,5.812439918518066,31.0,12
81,5.561580181121826,31.0,11
82,5.444779872894287,31.0,12
83,5.812439918518066,31.0,12
84,5.918270111083984,31.0,11
85,6.532390117645264,31.0,12
86,6.29748010635376,31.0,11
87,6.1687798500061035,31.0,12
88,6.889959812164307,31.0,12
89,6.659339904785156,31.0,11
90,6.889959812164307,31.0,12
91,7.018189907073975,31.0,11
92,7.2324700355529785,31.0,16
93,7.383349895477295,31.0,16
94,7.630760192871094,31.0,16
95,7.754630088806152,31.0,16
96,7.99793004989624,31.0,16
97,8.096269607543945,31.0,16
98,8.250340461730957,31.0,16
99,8.40941047668457,31.0,16
100,8.650930404663086,31.0,16
101,8.659159660339355,31.0,16
102,9.080010414123535,31.0,16
103,8.942480087280273,31.0,16
104,8.86931037902832,31.0,16
105,9.080010414123535,31.0,16
106,9.141900062561035,31.0,16
107,9.370539665222168,31.0,17
108,9.307479858398438,31.0,17
109,9.240409851074219,31.0,17
110,9.370539665222168,31.0,17
111,9.39054012298584,31.0,17
112,9.470820426940918,31.0,17
113,9.4756498336792,31.0,17
114,9.535860061645508,31.0,17
115,9.548060417175293,31.0,17
116,9.585379600524902,31.0,17
117,9.560790061950684,31.0,17
118,9.643610000610352,31.0,17
119,9.597129821777344,31.0,17
120,9.622960090637207,31.0,17
121,9.643349647521973,31.0,17
122,9.622960090637207,31.0,17
123,9.65524959564209,31.0,17
124,0.8836380243301392,31.0,1
125,0.7592290043830872,31.0,1
126,1.2407599687576294,31.0,1
127,1.0923000574111938,31.0,1
128,0.7592290043830872,31.0,1
129,1.6165000200271606,31.0,1
130,1.4213099479675293,31.0,1
131,1.9572299718856812,31.0,1
132,1.8185299634933472,31.0,1
133,2.300570011138916,31.0,1
134,2.0951600074768066,31.0,1
135,2.5868000984191895,31.0,1
136,2.4168701171875,31.0,1
137,2.881190061569214,31.0,1
138,2.7093698978424072,31.0,1
139,2.9870998859405518,31.0,1
140,3.1479299068450928,31.0,1
141,3.3816800117492676,31.0,1
142,3.4010300636291504,31.0,1
143,3.6533100605010986,31.0,1
144,3.6619999408721924,31.0,1
145,3.823699951171875,31.0,1
146,3.8935000896453857,31.0,1
147,4.134789943695068,31.0,7
148,3.987060070037842,31.0,7
149,4.412919998168945,31.0,7
150,4.3983001708984375,31.0,7
151,4.808690071105957,31.0,7
152,4.675600051879883,31.0,7
153,4.614329814910889,31.0,7
154,4.808690071105957,31.0,7
155,4.942160129547119,31.0,7
156,5.371230125427246,31.0,7
157,5.219570159912109,31.0,7
158,5.118239879608154,31.0,7
159,5.371230125427246,31.0,7
160,5.50901985168457,31.0,7
161,5.809599876403809,31.0,7
162,5.805610179901123,31.0,7
163,5.616040229797363,31.0,7
164,6.164529800415039,31.0,7
165,6.133930206298828,31.0,7
166,6.404709815979004,31.0,7
167,6.432300090789795,31.0,7
168,6.7334699630737305,31.0,7
