,Voltage,WT,Segm
0,12.149999618530273,31.0,6
1,4.327640056610107,31.0,6
2,12.603799819946289,31.0,5
3,5.576290130615234,31.0,5
4,5.052159786224365,31.0,1
5,8.072819709777832,31.0,1
6,7.874529838562012,31.0,1
7,3.7552099227905273,31.0,1
8,2.049149990081787,31.0,17
9,1.4543999433517456,31.0,17
10,3.7651500701904297,31.0,17
11,1.0331699848175049,31.0,17
12,4.009819984436035,31.0,1
13,8.327739715576172,31.0,1
14,5.275829792022705,31.0,1
15,8.397919654846191,31.0,1
16,4.24383020401001,31.0,1
17,8.5341796875,31.0,1
18,4.24383020401001,31.0,1
19,5.609950065612793,31.0,1
20,8.037199974060059,31.0,1
21,3.9888501167297363,31.0,6
22,8.164259910583496,31.0,6
23,5.281879901885986,31.0,6
24,7.581830024719238,31.0,6
25,3.867460012435913,31.0,6
26,7.41834020614624,31.0,6
27,4.110980033874512,31.0,6
28,6.415440082550049,31.0,6
29,4.166669845581055,31.0,6
30,11.427399635314941,31.0,6
31,3.125659942626953,31.0,6
32,12.567899703979492,31.0,6
33,5.059569835662842,31.0,6
34,12.027299880981445,31.0,6
35,3.2117600440979004,31.0,6
36,10.8149995803833,31.0,6
37,4.39631986618042,31.0,6
38,11.027799606323242,31.0,6
39,3.2117600440979004,31.0,6
40,2.931619882583618,31.0,6
41,2.4727799892425537,31.0,6
42,2.3097000122070312,31.0,5
43,1.9583799839019775,31.0,6
44,1.948930025100708,31.0,5
45,2.9371399879455566,31.0,6
46,1.6181199550628662,31.0,6
47,1.5136799812316895,31.0,5
48,1.5331100225448608,31.0,6
49,5.163400173187256,31.0,5
50,2.644089937210083,31.0,6
51,3.946239948272705,31.0,5
52,1.226680040359497,31.0,6
53,1.1131500005722046,31.0,5
54,2.0647900104522705,31.0,6
55,6.204090118408203,31.0,5
56,2.710779905319214,31.0,6
57,2.172420024871826,31.0,5
58,1.511620044708252,31.0,6
59,1.2934000492095947,31.0,5
60,0.8058080077171326,31.0,6
61,1.453570008277893,31.0,6
62,0.9499610066413879,31.0,5
63,1.3443700075149536,31.0,6
64,2.5580599308013916,31.0,5
65,0.8886110186576843,31.0,12
66,1.1298500299453735,31.0,11
67,1.1682599782943726,31.0,12
68,0.5629479885101318,31.0,12
69,1.2270300388336182,31.0,11
70,1.9461599588394165,31.0,12
71,2.2799599170684814,31.0,11
72,0.9589440226554871,31.0,12
73,2.4931299686431885,31.0,11
74,2.76134991645813,31.0,12
75,1.5320899486541748,31.0,11
76,2.5232698917388916,31.0,12
77,1.7829999923706055,31.0,11
78,2.3109700679779053,31.0,12
79,1.3484400510787964,31.0,11
80,1.4308099746704102,31.0,12
