,Voltage,WT,Segm
0,0.4741719961166382,31.0,6
1,2.615959882736206,31.0,6
2,2.45127010345459,31.0,5
3,3.1695399284362793,31.0,5
4,1.7815099954605103,31.0,1
5,2.1350600719451904,31.0,1
6,2.6901700496673584,31.0,1
7,1.0552200078964233,31.0,1
8,3.8729701042175293,31.0,17
9,2.5421700477600098,31.0,17
10,4.380579948425293,31.0,17
11,3.6169300079345703,31.0,17
12,2.650899887084961,31.0,1
13,2.132040023803711,31.0,1
14,2.057499885559082,31.0,1
15,1.5517100095748901,31.0,1
16,0.8688009977340698,31.0,1
17,1.3468899726867676,31.0,1
18,2.9431800842285156,31.0,1
19,2.5966999530792236,31.0,1
20,1.0496400594711304,31.0,1
21,0.9403110146522522,31.0,6
22,0.7067880034446716,31.0,6
23,1.739259958267212,31.0,6
24,0.5446169972419739,31.0,6
25,1.3783899545669556,31.0,6
26,0.4448390007019043,31.0,6
27,1.715939998626709,31.0,6
28,0.934939980506897,31.0,6
29,1.169029951095581,31.0,6
30,4.696730136871338,31.0,6
31,0.6381409764289856,31.0,6
32,6.020400047302246,31.0,6
33,2.060699939727783,31.0,6
34,5.7182698249816895,31.0,6
35,1.1766400337219238,31.0,6
36,0.7116559743881226,31.0,6
37,1.097749948501587,31.0,6
38,1.3141599893569946,31.0,6
39,1.0191400051116943,31.0,6
40,2.019129991531372,31.0,6
41,1.778980016708374,31.0,6
42,1.1832300424575806,31.0,5
43,1.0476499795913696,31.0,6
44,0.7328540086746216,31.0,5
45,1.778980016708374,31.0,6
46,1.2978500127792358,31.0,6
47,2.487070083618164,31.0,5
48,1.5719499588012695,31.0,6
49,2.2399399280548096,31.0,5
50,1.6147700548171997,31.0,6
51,0.419391006231308,31.0,5
52,0.7323970198631287,31.0,6
53,1.180299997329712,31.0,5
54,1.6010199785232544,31.0,6
55,4.5014801025390625,31.0,5
56,2.1780099868774414,31.0,6
57,3.7963900566101074,31.0,5
58,0.4880389869213104,31.0,6
59,1.3720699548721313,31.0,5
60,0.6016910076141357,31.0,6
61,1.217919945716858,31.0,6
62,2.419950008392334,31.0,5
63,1.5895400047302246,31.0,6
64,1.8091800212860107,31.0,5
65,0.7574930191040039,31.0,12
66,2.6599199771881104,31.0,11
67,0.4681609869003296,31.0,12
68,1.9792200326919556,31.0,12
69,2.686160087585449,31.0,11
70,1.6173700094223022,31.0,12
71,2.9662599563598633,31.0,11
72,0.7141870260238647,31.0,12
73,2.9289801120758057,31.0,11
74,3.216939926147461,31.0,12
75,0.6431769728660583,31.0,11
76,1.1886099576950073,31.0,12
77,2.333930015563965,31.0,11
78,1.9988199472427368,31.0,12
79,0.9501630067825317,31.0,11
80,0.8661490082740784,31.0,12
81,2.067509889602661,31.0,11
82,0.7249040007591248,31.0,12
83,0.534870982170105,31.0,12
84,1.210919976234436,31.0,11
85,1.5335899591445923,31.0,12
86,0.639989972114563,31.0,11
87,1.5930800437927246,31.0,12
88,1.312809944152832,31.0,12
89,1.6366000175476074,31.0,11
90,1.8609999418258667,31.0,12
91,2.1449599266052246,31.0,11
92,1.85562002658844,31.0,16
93,0.47022101283073425,31.0,16
