,Voltage,WT,Segm
0,7.943299770355225,31.0,6
1,11.964500427246094,31.0,6
2,8.688810348510742,31.0,5
3,14.936599731445312,31.0,5
4,10.797300338745117,31.0,1
5,8.389459609985352,31.0,1
6,9.087209701538086,31.0,1
7,12.02400016784668,31.0,1
8,12.288399696350098,31.0,17
9,12.891500473022461,31.0,17
10,11.379199981689453,31.0,17
11,11.980299949645996,31.0,17
12,12.172300338745117,31.0,1
13,8.4091796875,31.0,1
14,10.472800254821777,31.0,1
15,8.360549926757812,31.0,1
16,13.755800247192383,31.0,1
17,8.670040130615234,31.0,1
18,13.755800247192383,31.0,1
19,13.819000244140625,31.0,1
20,8.068829536437988,31.0,1
21,15.219499588012695,31.0,6
22,7.968379974365234,31.0,6
23,11.917200088500977,31.0,6
24,7.814340114593506,31.0,6
25,12.192500114440918,31.0,6
26,8.076399803161621,31.0,6
27,12.231800079345703,31.0,6
28,7.854579925537109,31.0,6
29,9.337240219116211,31.0,6
30,7.530630111694336,31.0,6
31,14.735600471496582,31.0,6
32,8.104990005493164,31.0,6
33,12.934700012207031,31.0,6
34,8.753459930419922,31.0,6
35,14.111800193786621,31.0,6
36,8.236220359802246,31.0,6
37,13.237899780273438,31.0,6
38,8.231900215148926,31.0,6
39,14.111800193786621,31.0,6
40,14.244500160217285,31.0,6
41,14.559900283813477,31.0,6
42,14.30780029296875,31.0,5
43,14.54800033569336,31.0,6
44,14.574600219726562,31.0,5
45,14.559900283813477,31.0,6
46,14.155099868774414,31.0,6
47,14.24209976196289,31.0,5
48,14.191300392150879,31.0,6
49,14.616700172424316,31.0,5
50,14.656399726867676,31.0,6
51,14.133299827575684,31.0,5
52,15.743599891662598,31.0,6
53,14.313400268554688,31.0,5
54,15.236700057983398,31.0,6
55,15.87909984588623,31.0,5
56,14.72189998626709,31.0,6
57,16.180099487304688,31.0,5
58,16.454299926757812,31.0,6
59,16.568300247192383,31.0,5
60,17.603599548339844,31.0,6
61,15.394000053405762,31.0,6
62,16.409299850463867,31.0,5
63,16.63759994506836,31.0,6
64,15.809100151062012,31.0,5
65,16.053699493408203,31.0,12
66,16.252700805664062,31.0,11
